album_id,album_date_created,album_date_released,album_favorites,album_listens,album_title,album_tracks,album_type,artist_name
5608,2/18/2010 03:56:52 PM,NA,1,990,Lymbyc Systym - Live @ KEXP 1/7/2010,1,Live Performance,Lymbyc Systym
5609,2/18/2010 03:58:28 PM,NA,0,626,People Eating People - Live @ KEXP 1/9/2010,1,Live Performance,People Eating People
5610,2/18/2010 04:01:56 PM,NA,0,2499,Apparat - Live @ KEXP 12/30/2009,1,Live Performance,Apparat
5612,2/18/2010 04:37:38 PM,NA,0,431,Joshua Morrison - Live @ KEXP 12/27/2009,1,Live Performance,Joshua Morrison
5613,2/18/2010 04:39:22 PM,NA,0,8444,Burkina Electric - Live @ KEXP 1/9/2010,1,Live Performance,Burkina Electric
5614,2/18/2010 04:41:18 PM,NA,1,5531,Samba Mapangala and Occidental Brothers Dance Band International - Live @ KEXP 1/9/2010,1,Live Performance,Samba Mapangala and Occidental Brothers Dance Band International
5615,2/18/2010 04:43:18 PM,NA,0,930,Lusine - Live @ KEXP 12/30/2009,1,Live Performance,Lusine
5616,2/18/2010 04:53:05 PM,NA,0,1826,Spanish For 100 - Live @ KEXP 1/8/2010,1,Live Performance,Spanish For 100
5617,2/18/2010 04:55:11 PM,NA,0,322,SPURM - Live @ KEXP 1/9/2010,1,Live Performance,SPURM
5619,2/19/2010 12:34:44 AM,2/18/2010,0,1530,Live @ KBOO,8,Radio Program,Damn Dirty Apes
5620,2/19/2010 01:20:04 AM,NA,1,2733,Live @ ISSUE (1/17/10),1,Album,Shannon Fields
5621,2/19/2010 12:10:08 PM,1/19/2010,1,2848,Live at WFMU on Joe Belock's Show on 1/19/2010,13,Radio Program,The Doughboys
5624,2/19/2010 04:08:38 PM,01-01-2009,0,4121,While Walking Slowly You Can See the Grasses Grow,12,Album,Dustdevil & Crow
5629,2/21/2010 12:32:07 PM,2/22/2010,2,4414,Sleep Music,10,Album,junior85
5630,2/21/2010 05:08:38 PM,7/13/1995,4,9036,Beware The Whim Reaper (1995),16,Album,People Like Us
5631,2/21/2010 05:11:53 PM,NA,0,558,Molaradio,1,Album,People Like Us & Felix Kubin
5632,2/21/2010 05:14:33 PM,5/14/2004,0,948,Live On BBC Radio 3's Mixing It (2004),12,Live Performance,People Like Us & Wobbly
5633,2/21/2010 08:00:11 PM,NA,0,276,"Refinance My Loom / I Don't Give A Fuck 7""",2,NA,What's Up vs. Sighborg
5634,2/22/2010 03:02:44 AM,NA,5,13530,vosotros presents: Rhoda,5,Album,Rhoda
5635,2/22/2010 10:10:31 AM,NA,13,42321,ISSUE Project Room 1/29/10,7,Live Performance,Spectre Folk
5636,2/22/2010 11:21:52 AM,NA,0,2437,Tokyo Dawn Classics,7,Album,Bram Nelson
5637,2/22/2010 11:37:22 AM,NA,0,4635,Hiphop vs Rap,3,Album,Cvees
5638,2/22/2010 11:52:49 AM,NA,12,31977,Shinjuku Birdwalk (1981),10,Album,Karen Cooper Complex
5639,2/22/2010 12:23:44 PM,NA,0,1228,OAR 003,1,Album,Oni Ayhun
5644,2/22/2010 01:15:36 PM,NA,0,12023,stone focus,31,Album,epsilon not
5646,2/22/2010 03:07:50 PM,NA,0,38974,"Remixes, ish",12,Album,junior85
5649,2/22/2010 03:35:07 PM,10-06-2009,1,10955,Zebra,2,Album,Karl Blau
5654,2/22/2010 05:41:33 PM,2/20/2010,0,450,Live at WFMU on Rob Weisberg's Show 02/20/2010,1,Radio Program,Pitom
5659,2/23/2010 03:01:09 AM,NA,0,4010,Coordinates,11,Album,Monk Turner
5661,2/23/2010 07:59:18 AM,NA,4,3101,Remember C64?,7,Album,Binaerpilot
5663,2/23/2010 04:42:27 PM,2/17/2010,0,874,"Live on WFMU's My Castle of Quiet, 17thFeb2010",8,Album,Towering Heroic Dudes
5668,2/24/2010 10:37:17 AM,NA,0,9532,Ceremonies & Spells,9,Album,Innocent Bandits
5669,2/24/2010 12:17:56 PM,NA,0,691,Faits Divers Edits,4,Album,Gangpol & Mit
5673,2/24/2010 01:32:29 PM,NA,0,5304,Sasha Cooke & Pei-Yao Wang: Music from the Isabella Stewart Gardner Museum,3,Live Performance,"Sasha Cooke, mezzo-soprano; Pei-Yao Wang, piano"
5674,2/24/2010 01:44:17 PM,2/20/2010,0,2731,Live at WFMU on Terre T's Show 02/20/2010,10,Radio Program,The Yummy Fur
5675,2/24/2010 02:18:24 PM,2/24/2010,0,2714,"Jennifer Check & Laura Ward: Music from the Isabella Stewart Gardner Museum, Boston",1,Live Performance,"Jennifer Check, soprano; Laura Ward, piano"
5682,2/24/2010 05:08:43 PM,2/20/2010,0,1784,Live at WFMU on Irene Trudel's Show 02/22/2010,6,Radio Program,Jessie Torrisi
5684,2/24/2010 06:30:04 PM,NA,0,3755,Infinite Limbs sampler v1,0,Album,GDFX
5687,2/24/2010 06:42:53 PM,NA,1,14879,Smoothest Runes,0,Single Tracks,Thick Business
5689,2/25/2010 09:22:36 AM,NA,1,10440,The Money Shot,15,Album,Fast lady
5691,2/25/2010 03:21:02 PM,NA,1,532,AM,1,Album,Karl Blau
5692,2/25/2010 03:26:26 PM,NA,1,3758,Bread-N-Grease,1,Album,Karl Blau
5693,2/25/2010 03:32:50 PM,NA,0,2746,Dance Positive,1,Album,Karl Blau
5694,2/25/2010 03:37:37 PM,NA,0,1264,"The Dark, Magic Sea",2,Album,Karl Blau
5695,2/25/2010 03:45:48 PM,NA,0,181,Remember Tomorrow,1,Album,Karl Blau
5696,2/25/2010 03:49:26 PM,NA,0,490,It Was Hot We Stayed In The Water and Other Seaside Selections,1,Album,Karl Blau
5697,2/25/2010 03:57:23 PM,NA,0,1130,The Coconutcracker Suite,1,Album,Karl Blau
5698,2/25/2010 04:02:26 PM,NA,0,485,Dubble Dooty Booty,1,Album,Karl Blau
5699,2/25/2010 04:06:45 PM,NA,0,483,If I Knew Zen What I Know Now,1,Album,Karl Blau
5700,2/25/2010 04:10:02 PM,NA,0,842,"Sea, Saw",1,Album,Karl Blau
5701,2/25/2010 04:13:32 PM,NA,0,869,Welsh Phantoms And Other Ghosts Of Western Europe,1,Album,Karl Blau
5702,2/25/2010 04:16:15 PM,NA,3,1023,96,1,Album,Karl Blau
5703,2/25/2010 04:27:53 PM,NA,1,811,Baby Nettles,2,Album,Karl Blau
5704,2/25/2010 04:42:55 PM,NA,0,1798,Nature's Got Away,1,Album,Karl Blau
5705,2/25/2010 04:53:20 PM,NA,0,372,Deception Pass,1,Album,D+
5706,2/25/2010 05:06:34 PM,4/20/2010,1,2022,Nord,1,Album,Ike Yard
5707,2/25/2010 05:17:09 PM,NA,0,551,Purple Heart,1,Album,Familia Wanderstaff
5708,2/25/2010 05:24:11 PM,NA,0,473,Sing Together / Lonely Under The Covers,1,Album,Kelp!
571,12-04-2008 09:22,12-07-2000,0,2897,Live at WFMU on Douglas Wolk's Show on 12/7/2000,10,Live Performance,Blek Ink
5714,2/26/2010 06:21:24 AM,2/26/2010,1,2548,Screaming and Streaming into the Starlit Nite,5,Album,Sendelica
5715,2/26/2010 12:49:52 PM,01-01-2008,0,2183,Tattered Tongues,14,Album,Bendle
5716,2/26/2010 01:15:40 PM,01-01-2009,0,1938,Hardcore Beach Crimes,2,Album,Narwhalz (of sound)
5717,2/26/2010 01:50:31 PM,NA,0,687,Hairy Who Pomd' Critters,1,NA,Narwhalz (of sound)
5718,2/26/2010 02:02:14 PM,NA,0,1093,Pom Shit Earth,1,NA,Narwhalz (of sound)
5719,2/26/2010 03:42:59 PM,NA,0,6825,"Miriam Fried and Jonathan Biss: Music from the Isabella Stewart Gardner Museum, Boston",4,Live Performance,"Miriam Fried, violin; Jonathan Biss, piano"
572,12-04-2008 09:26,2/27/2001,3,11809,Live at WFMU on Brian Turner's Show on 2/27/2001,8,Radio Program,Lightning Bolt
5720,2/26/2010 03:48:00 PM,NA,1,10300,"Nicola Benedetti & Julien Quentin: Music from the Isabella Stewart Gardner Museum, Boston",9,Album,"Nicola Benedetti, violin; Julien Quentin, piano"
5721,2/26/2010 05:23:22 PM,12/21/2009,0,366,Live from Decibel Festival,1,Live Performance,Benoît Pioulard
5722,2/26/2010 05:42:59 PM,12-10-2009,0,869,Live on Percussion Lab,1,Live Performance,Machinedrum
5723,2/26/2010 05:50:50 PM,08-10-2009,1,925,Live from Webster Hall Studio,1,Live Performance,Daedelus
5724,2/26/2010 06:02:33 PM,08-02-2009,0,313,Live from Mutek 2009,1,Live Performance,Ezekiel Honig
5725,2/26/2010 06:11:39 PM,11-01-2008,2,1716,Brown Lounge Vol. 2,1,Live Performance,Letherette
5726,2/26/2010 06:15:17 PM,01-01-2008,0,3618,Live from Percussion Lab,3,Live Performance,Landau Orchestra
5727,2/26/2010 06:22:46 PM,7/16/2006,0,1230,Live on Percussion Lab,1,Live Performance,Team Shadetek
5728,2/26/2010 06:33:02 PM,06-01-2007,0,1153,Live from Percussion Lab,1,Live Performance,Thavius Beck
573,12-04-2008 09:28,3/16/2001,1,9814,Live at WFMU with Scott Williams on 3/16/2001,9,Radio Program,Projekt Karpaty Magiczne / Magic Carpathians
5730,2/26/2010 06:42:04 PM,7/17/2006,1,1104,Live from NYC,1,Live Performance,Funkstorung
5731,2/26/2010 06:46:14 PM,11/15/2006,0,1189,Live from Seattle,2,Live Performance,Lusine
5732,2/26/2010 06:58:33 PM,06-01-2006,0,1097,Live from Birmingham,1,Live Performance,Milanese
5733,2/26/2010 07:04:51 PM,02-01-2005,0,2518,Live from NYC,1,Live Performance,Praveen
5738,2/27/2010 03:04:31 PM,12/19/2009,0,972,2009 Holiday LP,1,Album,Gary War
5742,2/27/2010 04:19:49 PM,NA,12,91600,Los Amparito Demo,6,Album,Los Amparito
5743,2/28/2010 12:41:12 PM,NA,6,87279,Phantom Power,7,Album,Black Math
5744,2/28/2010 04:10:54 PM,2/28/2010,1,4631,Cicada,15,Album,pH - Thomas Helton and Kevin Patton
5748,03-01-2010 06:48,NA,1,920,The Faust Cycle [Portion 01],2,Album,Ergo Phizmiz & Friends
5749,03-01-2010 21:04,01-01-2007,1,3932,slug cock,8,Album,Overthruster
5750,03-02-2010 00:08,11-01-2008,5,5143,Liventure #19,7,Album,Vespero
5751,03-02-2010 00:43,03-01-2010,0,1144,The Faust Cycle [Portion 02],1,Album,Ergo Phizmiz & Friends
5752,03-02-2010 00:55,03-01-2010,0,821,The Faust Cycle [Portion 03],1,Album,Ergo Phizmiz & Friends
5753,03-02-2010 01:12,03-01-2010,0,845,The Faust Cycle [Portion 04],1,Album,Ergo Phizmiz & Friends
5754,03-02-2010 01:33,03-01-2010,0,804,The Faust Cycle [Portion 06],1,Album,Ergo Phizmiz & Friends
5755,03-02-2010 01:45,03-01-2010,0,772,The Faust Cycle [Portion 07],1,Album,Ergo Phizmiz & Friends
5756,03-02-2010 01:57,03-01-2010,0,884,The Faust Cycle [Portion 08],1,Album,Ergo Phizmiz & Friends
5757,03-02-2010 04:20,03-01-2010,0,965,The Faust Cycle [Portion 09],1,Album,Ergo Phizmiz & Friends
5758,03-02-2010 04:33,03-02-2010,0,1112,The Faust Cycle [Portion 10],1,Album,Ergo Phizmiz & Friends
5759,03-02-2010 04:46,03-01-2010,0,1369,The Faust Cycle [Portion 11],1,Album,Ergo Phizmiz & Friends
5761,03-02-2010 05:33,03-01-2010,0,2498,The Faust Cycle [Portion 12],1,Album,Ergo Phizmiz & Friends
5762,03-02-2010 05:57,03-01-2010,0,5368,Hold Remixed,8,Album,Hands
5763,03-02-2010 06:00,03-02-2010,2,7260,Live in Vilnius,6,Album,Roman Stolyar & Ilia Belorukov
5764,03-02-2010 06:55,03-02-2010,0,7487,The Faust Cycle [Portion 05],1,Album,Ergo Phizmiz & Friends
5769,03-03-2010 08:49,2/27/2010,3,1948,Live on WFMU's Cherry Blossom Clinic 2/27/2010,7,Radio Program,The Black Hollies
5770,03-03-2010 13:18,NA,2,3369,Suspenzia,10,Album,Zavoloka
5772,03-04-2010 09:41,05-01-2006,0,5063,Jahtari Net-7'' 08,2,Album,Mikey Murka
5773,03-04-2010 09:59,08-01-2007,1,1728,Jahtari Net-7'' 14,2,Album,Fleur Earth w/ Gringo Starr
5774,03-04-2010 10:06,12-01-2006,0,1962,Jahtari Net-7'' 11,2,Album,Normaa
5775,03-04-2010 12:58,NA,0,1948,Grant-Lee Phillips - Live @ KEXP 1/21/2010,1,Live Performance,Grant-Lee Phillips
5776,03-04-2010 13:00,NA,0,1265,The Blasters - Live @ KEXP 1/5/2010,1,Live Performance,The Blasters
5777,03-04-2010 13:02,NA,0,526,Asobi Seksu - Live @ KEXP 1/20/2010,1,Live Performance,Asobi Seksu
5778,03-04-2010 13:05,NA,0,557,Feral Children - Live @ KEXP 1/18/2010,1,Live Performance,Feral Children
5779,03-04-2010 13:07,NA,0,1679,Binary Star - Live @ KEXP 1/17/2010,1,Live Performance,Binary Star
5780,03-04-2010 13:09,NA,0,712,Barton Carroll - Live @ KEXP 1/16/2010,1,Live Performance,Barton Carroll
5783,03-04-2010 21:18,01-04-2010,0,2295,Live at Grub,6,Album,Kevin Blechdom
5784,03-05-2010 00:57,03-05-2010,0,28445,Characters,31,Album,Lezet
5785,03-05-2010 07:58,NA,0,338,Live ISSUE,1,Album,David Daniell
5786,03-05-2010 09:18,NA,0,2017,Leather Dragon's Eye Third Anniversary,8,Album,Various Artists
579,12-04-2008 09:20,08-10-2001,1,863,Live at WFMU on Terre T's Show on 8/10/2001,6,Live Performance,Pink and Brown
5791,03-05-2010 10:06,6/30/2006,1,8729,120,11,Album,NOISE64
5793,03-05-2010 11:07,01-01-2009,1,23218,Demo 2008,6,Album,Flowerheads
5795,03-05-2010 12:16,NA,16,206275,Graphiqs Groove 2009,9,Album,Graphiqs Groove
5796,03-05-2010 12:33,03-01-2008,6,3255,Tarentaliogy Defloration,8,Album,Undress Béton
5797,03-05-2010 12:47,2/20/2010,0,2254,Low Motion Thelepathy,5,Album,Erick Diego
5798,03-06-2010 03:06,11-02-2004,5,12633,The Screw-Loose Entertainment (promo version),10,Album,Disen Gage
58,11/26/2008 01:49:19 AM,01-07-2009,0,3331,mp3,4,Single Tracks,Abominog
5800,03-06-2010 17:47,07-06-2009,2,14435,Volume One,8,Album,New Weird Australia
5801,03-06-2010 18:34,NA,0,1771,Volume Two,6,Album,New Weird Australia
5804,03-07-2010 07:45,NA,1,1925,cHelek - e.p.,6,Album,cHelek
5805,03-07-2010 18:58,NA,2,2819,Unsound Festival NY 2010,1,Album,Nadja
5807,03-08-2010 03:24,01-01-2010,1,2563,Christs Lane,11,Album,Devolver
5808,03-08-2010 08:04,NA,0,1292,Hit Factory,4,Album,DUSTdevils
5809,03-08-2010 08:54,NA,0,1255,Cherly KaCherly e.p.,6,Album,Cherly KaCherly
5810,03-08-2010 09:25,NA,1,4700,Tiny Creatures,26,Album,Tiny Creatures
5811,03-08-2010 09:32,03-08-2010,6,17073,Greatest It [v/a 2010],19,Album,Various Artists [Greatest It]
5814,03-08-2010 09:57,NA,6,25991,Cyclic Bits: The Raymond Scott Variations,16,Album,Various Artists [Chinstrap Music]
5815,03-08-2010 10:53,NA,0,5773,"hey you, come here",7,Album,Ofir Klemperer
5816,03-08-2010 11:18,NA,0,2021,Live at WFMU on The Long Rally 2/16/10,3,Live Performance,Trauma
5818,03-08-2010 19:45,07-01-2007,2,1647,Fog b/w Das,2,Album,His Electro Blue Voice
5819,03-08-2010 20:09,10-01-2007,0,2561,"Yes Madame! 7""",7,Album,LE CLUB DES CHATS
582,12-04-2008 09:27,10-05-2001,4,3682,Live at WFMU on Scott W's Show on 10/5/2001,8,Radio Program,Clinic
5820,03-08-2010 20:31,03-09-1979,0,1266,Gimme Cigarette b/w Oh! Oh! Oh!,4,Album,Cigarettes
5821,03-08-2010 20:33,NA,0,2306,Disassembling the Molecules,18,Album,Isuzu Kochiwa
5822,03-09-2010 04:43,6/15/2007,0,6913,The Square Carnival,18,Album,Thiaz Itch
5823,03-09-2010 05:50,01-01-2003,8,40499,"I, Cactus",11,Album,"I, Cactus"
5825,03-09-2010 09:50,NA,3,6729,Pairat EP,4,Album,Kupa
5826,03-09-2010 12:50,6/29/2007,2,110874,6,5,Album,Goto80
5827,03-09-2010 13:04,2/18/2008,3,25338,Pie Hateaux,13,Album,Ergo Phizmiz
5828,03-09-2010 13:32,3/26/2008,1,2641,humble,12,Album,Tep
5829,03-09-2010 14:07,07-02-2008,1,12991,Binjoum,19,Album,Thiaz Itch
583,12-04-2008 09:26,9/27/2001,4,6187,Live at WFMU on Joe Belock's Show on 9/27/2001,7,Radio Program,Dead Moon
5831,03-09-2010 17:08,09-01-2007,2,866,The Very Next Moment b/w I'm Sorry,2,Album,Los Llamarada
5832,03-10-2010 02:03,02-09-2010,1,754,0703-0307,8,Album,Martins Rokis & Kaspars Groshevs
5833,03-10-2010 02:55,NA,4,6611,Bodyhammer,22,Album,Katapulto
5843,03-10-2010 12:21,NA,0,5095,The Soft Pack - Live @ KEXP 1/23/2010,1,Live Performance,The Soft Pack
5844,03-10-2010 12:25,NA,0,625,Vultures 2012 - Live @ KEXP 1/30/2010,1,Live Performance,Vultures 2012
5845,03-10-2010 12:27,NA,0,405,Wet Paint - Live @ KEXP 1/23/2010,1,Live Performance,Wet Paint
5846,03-10-2010 12:29,NA,0,443,Willowz - Live @ KEXP 1/28/2010,1,Live Performance,The Willowz
5847,03-10-2010 12:31,NA,0,850,The Purrs - Live @ KEXP 1/26/2010,1,Live Performance,The Purrs
5848,03-10-2010 12:32,NA,0,874,Little Pieces - Live @ KEXP 1/28/2010,2,Live Performance,Little Pieces
5856,03-11-2010 01:53,NA,0,4640,My Log August 2008,23,Album,Koen Park
5861,03-11-2010 13:58,12/31/2008,1,2700,Pataques,10,Album,Tep
5863,03-11-2010 14:40,10-05-2004,0,2582,Tep EP,9,Album,Tep
5864,03-11-2010 15:03,01-01-2008,0,1874,Personality Crisis,9,Album,Dino Felipe
5867,03-12-2010 05:49,NA,0,726,"with Andrea Centazzo, 3/2/10",2,Album,Elliott Sharp
5868,03-12-2010 06:45,NA,0,285,Live at Issue Project Room - 2008,2,Album,Sterling Basement
5869,03-12-2010 08:35,NA,0,328,Sterling Basement,5,Album,Sterling Basement
587,12-04-2008 09:26,11-09-2001,0,4973,Live at WFMU on Scott's Show on 11/9/2001,13,Radio Program,Mink Lungs
5870,03-12-2010 08:38,NA,3,24851,Lucid Freaks pt. 1,4,Album,Pixelord
5871,03-12-2010 09:03,NA,2,9628,Lucid Freaks pt. 2 - The Remixes,11,Album,Pixelord
5872,03-12-2010 09:06,NA,0,599,Live at Tonic 2002,4,Album,Sterling Basement
5873,03-12-2010 09:24,NA,1,18754,Live from the Sacred Fire Stage at the Boom Festival 2008,8,Live Performance,Barcelona Afrobeat International Orchestra
5877,03-12-2010 16:30,NA,0,1062,Radio Vibes,2,Album,GDFX
5878,3/13/2010 05:59:33 AM,NA,1,2457,Fran Ken & Stein,7,Album,Toss
5879,3/13/2010 07:41:15 AM,NA,0,1871,Amusements,1,Album,The Travelling Mongoose
5881,3/14/2010 12:25:07 AM,3/15/2010,0,360,Live at the National Gallery of Victoria 2010,1,Live Performance,Snawklor
5883,3/14/2010 11:40:47 AM,3/14/2010,3,6282,Alle basi della roncola,14,Album,Sakee Sed
5885,3/14/2010 05:45:59 PM,1/15/2009,0,1237,"I'm On Drugs 7""",18,Album,Charles Albright
5886,3/14/2010 06:22:20 PM,02-05-2002,0,1089,Pity...driven senseless by LOUD music EP,8,Album,The Decay
5887,3/14/2010 06:30:54 PM,11-05-2005,0,438,Quiver b/w Shark Watcher Maker,6,Album,Baby 63
5888,3/14/2010 07:51:24 PM,3/13/2001,1,2694,Parlor Tricks and Porch Favorites,1,Album,P.G. Six
5889,3/15/2010 05:39:03 AM,NA,0,1937,A Festival of Strings,11,Album,Jon Rose
589,12-04-2008 09:22,1/18/2002,1,537,Live at WFMU on Terre T's Show on 1/18/2002,4,Radio Program,Nikki Sudden
5891,3/15/2010 10:52:56 AM,01-01-2006,0,6260,DC03,14,Album,Hat City Intuitive
5892,3/15/2010 11:15:48 AM,NA,0,3130,Sanity is a One Trick Pony...Crying is Shaped Like A Seahorse,9,Album,Hat City Intuitive
5897,3/15/2010 12:15:21 PM,10/13/2009,0,4222,Addiquit S/T,3,Album,Addiquit
5899,3/15/2010 01:22:45 PM,09-04-2009,1,1946,Understory EP,6,Album,The Pop Winds
59,11/26/2008 01:49:35 AM,12-01-2006,2,1681,Live at LACE,2,Live Performance,Airway
590,12-04-2008 09:18,1/18/2002,2,267,Live at WFMU on Black Ops's Show on 1/18/2002,1,Radio Program,Strapping Fieldhands
5902,3/15/2010 03:44:06 PM,NA,0,19412,malaventura01,11,Album,Malaventura
5903,3/15/2010 04:50:40 PM,NA,0,1740,malaventurados,17,Album,Malaventura
5908,3/16/2010 08:27:36 AM,10-08-2007,1,928,Kinks,8,Album,Dino Felipe
5909,3/16/2010 09:09:53 AM,NA,0,2390,Ruidos+Piano,4,Album,Malaventura
5910,3/16/2010 06:26:52 PM,09-01-2002,1,4260,"Easter Queen 7""",4,Album,Duchess of Saigon
5911,3/16/2010 07:08:20 PM,09-10-2004,5,7361,Magical Energy LP,7,Album,Antennas Erupt!
5912,3/16/2010 08:27:42 PM,11-05-2006,1,1173,"Problems 7""",4,Album,Nothing People
5914,3/17/2010 03:43:45 AM,NA,0,1956,Live on KEXP Seattle,8,Album,Aunt Jamamas Big Band Vigilantes
5926,3/17/2010 05:53:36 AM,NA,0,4890,MP3 summary,22,Album,Bacalao
5927,3/17/2010 07:27:11 AM,3/16/2010,3,5961,P Pulsar,4,Album,Tha Silent Partner
5930,3/17/2010 11:56:28 AM,NA,1,10606,Bird's Eye View,4,Album,Ryo Miyashita
5931,3/17/2010 03:38:07 PM,06-05-2004,2,1366,Test b/w Birdcall,2,Album,Intelligence
5933,3/17/2010 03:52:34 PM,03-02-2010,0,2149,Live at WMUC: 1.17.10.,5,Live Performance,The Agrarians
5934,3/17/2010 05:13:19 PM,10/30/2010,2,2918,Arriere-Garde LP,12,Album,Hue Blanc's Joyless Ones
5935,3/17/2010 08:49:47 PM,2/20/2010,0,1069,Live At Auraltered State #1,5,Album,Makers Of The Dead Travel Fast
5936,3/17/2010 09:23:16 PM,NA,0,339,Steered In Smash Ascent,1,Album,Pimmon
5937,3/18/2010 01:11:50 AM,NA,0,316,Sounds of Perth,1,Album,Pimmon
5938,3/18/2010 02:42:16 AM,03-02-2010,6,9750,Pashto Translator Needed,16,Album,1-Speed Bike
5939,3/18/2010 08:52:07 AM,6/22/2009,3,6431,"Live at the OCCII - June 22, 2009",3,Live Performance,Sun Araw
5940,3/18/2010 09:18:03 AM,NA,0,2524,selected tracks by Bacalao (2008),5,Album,Bacalao
5941,3/18/2010 09:34:14 AM,NA,0,4813,selected tracks by Bacalao (2009),4,Album,Bacalao
5944,3/18/2010 01:15:26 PM,3/18/2010,0,2012,The Modern Rites of Pei,3,Album,Telecult Powers featuring Lala Ryan
5945,3/18/2010 09:18:16 PM,NA,2,25270,A Valentine for Jack Rose (2/14/10),5,Album,Black Twig Pickers
5946,3/20/2010 12:54:44 PM,07-01-2007,0,13274,Cindy Sizer,10,Album,Cindy Sizer
5947,3/20/2010 01:17:23 PM,11-01-2007,0,5416,LoopReviL,10,Album,Jacques Malchance
5948,3/20/2010 02:16:11 PM,09-01-2005,2,21075,Summer Hits Compilation,16,Album,Various Artists [UpitUp Records]
5949,3/20/2010 02:46:06 PM,NA,4,12527,Back From The Future,13,Album,Various Artists [UpitUp Records]
5950,3/20/2010 03:08:31 PM,12-02-2010,0,7058,Hide and Seek,15,Album,Noidboy
5951,3/20/2010 03:11:07 PM,NA,2,22818,Advents Calendar Compilation,17,Album,Various Artists [UpitUp Records]
5953,3/21/2010 12:35:46 PM,03-11-2010,3,7342,Starlit Carousel,6,Album,Frau
5954,3/21/2010 03:17:52 PM,NA,3,6179,Live at ISSUE Project Room (1/28/2010),1,Album,The Necks
5956,3/22/2010 03:05:26 AM,08-03-2010,1,497,ummilumm,1,Single Tracks,uiutna
5958,3/22/2010 03:57:08 AM,3/22/2010,6,12645,Residue,12,Album,Pocketmaster
5960,3/22/2010 05:13:38 PM,NA,0,328,Salted Felt,1,Album,Peter Blamey
5964,3/23/2010 02:25:47 PM,12/29/2009,0,2345,"Ugh God! Not The M Room! (December 29th, 2009)",5,Album,Ugh God
5965,3/24/2010 11:13:55 AM,NA,0,516,Thunder Buffalo - Live @ KEXP 2/6/2010,1,Live Performance,Thunder Buffalo
5966,3/24/2010 11:34:32 AM,NA,1,1678,Fitz & The Tantrums - Live @ KEXP 2/8/2010,1,Live Performance,Fitz & The Tantrums
5968,3/24/2010 11:38:38 AM,NA,0,1959,THEESatisfaction - Live @ KEXP 2/7/2010,1,Live Performance,THEESatisfaction
5969,3/24/2010 11:45:38 AM,NA,0,6383,The Album Leaf - Live @ KEXP 2/6/2010,1,Live Performance,The Album Leaf
597,12-04-2008 09:26,5/14/2002,2,13757,Live at WFMU on Brian Turner's Show on 5/14/2002,0,Radio Program,Brother JT
5970,3/24/2010 12:17:13 PM,NA,0,1072,Butts - Live @ KEXP 1/30/2010,2,Live Performance,Butts
5972,3/27/2010 04:58:50 AM,3/28/2010,4,5718,II (friendly radio version),5,Album,The Grand Astoria
5973,3/27/2010 05:56:08 AM,06-10-2007,1,74364,Art Fussion,5,Album,El Niño del Parking
5974,3/28/2010 03:30:42 AM,NA,1,10880,Perpetuum Mobile,18,Album,People Like Us & Ergo Phizmiz
5975,3/29/2010 01:51:07 PM,12-01-2009,2,4310,FOC MUZIK,7,Album,Loucy Louder
5976,3/30/2010 05:19:48 AM,NA,1,1077,1776,15,Album,Timeheater
5977,3/30/2010 07:32:59 AM,NA,8,19478,Beats & Boucles Baroques,16,Album,Bacalao
5978,3/30/2010 07:49:20 AM,NA,1,3427,Seashore,3,Album,Gradient
5980,3/30/2010 12:44:38 PM,03-01-2009,1,845,Momento Ácido Contemporáneo,4,Album,XYX
5981,3/30/2010 03:07:04 PM,3/30/2010,2,30188,Tha Complete Platters Sessions XE,72,Album,Tha Silent Partner
5982,3/31/2010 08:15:31 AM,4/17/2009,0,3672,Bassid,6,Album,1st Dude
5985,3/31/2010 10:48:54 AM,10-01-2009,1,8786,Maybe Mars Vol​.​1 (2007 ~ 2009),16,Album,Various Artists [Maybe Mars]
